pid,doi,wos_award_ids,crossref_award_ids,kuali_verified_award_ids
articles:14542,10.5194/acp-14-12533-2014,"NNX11AE57G,0754990,AGS-1066032AM002,AGS1032165,11-1-5-13",NNX11AE57G,
articles:14528,10.1002/2014JD021876,ATM-0840755,ATM-0840755,
articles:14522,10.1051/0004-6361/201424584,"RE 3282/1-1,0711134,0933959,1041709,1041710",,
articles:14520,10.5194/gmd-7-2803-2014,"12-015334,11-014996,DE-AC04-94AL85000","11-014996,12-015334",
articles:14418,10.5194/amt-7-3971-2014,,Ozone_cci Project,
articles:14508,10.5194/amt-7-3917-2014,"NSF ARC1203902,DE-SC0008794,DE-SC0007005",,
articles:14544,10.5194/cp-10-2007-2014,91128000,,
articles:14404,10.5194/acp-14-12181-2014,"AGS-1137821,AGS 1241498,SNF 200021_143298","AGS-1137821, AGS 1241498",
articles:14393,10.5194/gmd-7-2709-2014,,,
articles:14463,10.1021/es502380b,"215072,316662,57360,227463,01LK0902A,01LK1222A,200020_135307,206620_141278,1118615,135054,133872,251427,139656,139995,137749,141217,141451,138951,J3198-N21,CERN/FP/116387/2010,2011-5120,08-02-91006-CERN,12-02-91522-CERN,AGS1136479,CHE1012293,FP7-ENV-2010-265148","CHE1012293,AGS1136479,01LK0902A,01LK1222A,2011-5120,227463,57360,FP7-ENV-2010-265148,200020_135307,206620_141278,J3198-N21,08-02-91006-CERN,12-02-91522-CERN,1118615,133872,135054,137749,138951,139656,139995,141217,141451,251427,CERN/FP/116387/2010",
articles:14507,10.5194/amt-7-3783-2014,4000105743,,
articles:14478,10.1098/rsta.2014.0052,,,
articles:14480,10.1098/rsta.2014.0053,603864,,
articles:14479,10.1098/rsta.2014.0050,,,
articles:14491,10.1002/2014GL061778,DE-FC02-97ER62402,,
articles:14501,10.1002/2014JD022143,DE-AC06-76RLO 1830,,
articles:14502,10.1002/2014JD021936,"41222011,41390240,41130754,113001A,2012AA063303,B14001",2012AA063303,
articles:14467,10.1175/JCLI-D-14-00115.1,"MEST 2011-0021927,NA12OAR4310075",,
articles:14465,10.1175/JCLI-D-14-00182.1,AGS-0960497,,
articles:14466,10.1175/JCLI-D-14-00183.1,AGS-0960497,,
articles:14469,10.1175/JCLI-D-13-00676.1,"ATM-0425247,AGS-1211848",,
articles:14464,10.1175/JCLI-D-13-00677.1,"ATM-0425247,AGS-1211848",,
articles:14550,10.1093/pasj/psu089,"23540278,22001",,
articles:14416,10.1186/s40645-014-0021-6,,,
articles:14462,10.1088/2041-8205/796/1/L19,"NNX08BA99G,NNX11AN98G,NNM12AB40P,NNG09FA40C,NNM07AA01C",,
articles:14407,10.1016/j.ecolmodel.2014.07.027,,,
articles:14415,10.1038/nature13857,"DP110101948,nceo020005,ncas10009,NE/J02449X/1",,
articles:14435,10.5194/acp-14-11587-2014,,,
articles:14436,10.5194/acp-14-11557-2014,"DE-SC0006861,0919317,GA0201",,
articles:14406,10.5194/angeo-32-1373-2014,"41205064,CATER_2012-3054",,
articles:14405,10.5194/amt-7-3623-2014,,NNG04HZ26C,NNG04HZ26C
articles:14394,10.5194/hess-18-4363-2014,"ATM-0838491,NNX09A021G,NNX11A110G","ATM-0838491,NNX11A110G",
articles:14441,10.1175/JAS-D-13-0233.1,"NA10OAR4310261,DE-FC02-97ER62402,DE-SC0006690",,DESC0006690
articles:14445,10.1175/JCLI-D-13-00475.1,,,
articles:14443,10.1175/JAS-D-14-0134.1,,,
articles:14442,10.1175/JAS-D-14-0114.1,,,
articles:14444,10.1175/MWR-D-14-00162.1,AGS-1157646,,
articles:14432,10.1175/JAS-D-13-0234.1,"NA10OAR4310261,DE-FC02-97ER62402,DE-SC0006690",,DESC0006690
articles:14430,10.1175/JAS-D-14-0095.1,DE-EE0005373,,DEEE0005373
articles:14434,10.1175/JCLI-D-14-00158.1,"NA14OAR4830101,AGS-1262099",,
articles:14429,10.1175/MWR-D-13-00349.1,"AGS-0644533,AGS-1157646",,
articles:14431,10.1175/MWR-D-14-00024.1,"AGS-1033112,ANT-0839068,60031541,NNX12AP93G,NNX12AP89G,NNX08AN57G",,"60031541,AGS1033112,NNX12AP89G"
articles:14433,10.1175/MWR-D-14-00101.1,113-2,,
articles:14486,10.1175/JTECH-D-13-00208.1,,,
articles:14487,10.1175/JTECH-D-14-00022.1,"AGS-1044989,AGS-1121915,NNX09AJ08H",,
articles:14492,10.1016/j.gloplacha.2014.08.005,,7824,
articles:14484,10.1007/s11214-014-0103-1,ST/H000429/1,,
articles:14529,10.1002/2014SW001133,AGS-1033112,,AGS1033112
articles:14339,10.1007/s11434-014-0586-x,"41206024,41130105",,
articles:14427,10.1175/JAS-D-14-0070.1,"DE-AC05-06OR23100,NA08OAR4320752,AGS-0951807,DE-FG02-05ER64058,DE-SC0008648,DE-SC0005336,NNX12AH90G",,"DESC0008648,NNX12AH90G"
articles:14470,10.1175/JAMC-D-13-0262.1,"W911NF-06-C-0162,DTRA01-03-D-0010-0012",,
articles:14539,10.1002/2014JA020390,"MOST103-2628-M-008-001,FA9550-13-1-0058,NNX12AJ54G,NNX13AE20G,NNX14AE06G,NNX10AQ59G","MOST103-2628-M-008-001,FA9550-13-1-0058,NNX12AJ54G,NNX13AE20G,NNX14AE06G,NNX10AQ59G","NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G"
articles:14494,10.1088/0004-637X/797/1/7,"201306340034,41131065,41121003,2011CB811403,KZZD-EW-01-4,NNX08BA99G,NNX11AN98G,NNM12AB40P,269299,NNG09FA40C,NNM07AA01C,ST/K000950/1,ST/L005522/1",,
articles:14493,10.6038/cjg20141116,,,
articles:14503,10.1002/2014JC009961,NA14NES4320003,NA09NES4400006,
articles:14412,10.1016/j.envsoft.2014.08.002,S13-94358,S13-94358,
articles:14413,10.1017/jfm.2014.540,FP7 PIRSES-2010-269297,,
articles:14360,10.1002/env.2277,,,
articles:14398,10.1007/s10980-014-0076-1,,,
articles:14446,10.1175/MWR-D-13-00275.1,"NSPO-S-099010,NSPO-S-101011,100602-200912528,AGS-1033112",,AGS1033112
articles:14300,10.1016/j.atmosres.2014.06.001,"TAMOP 4.2.4. A/2-11-1-2012-0001,TAMOP SROP-4.2.2.C-11/1/KONV-2012-0005",SROP-4.2.2.C-11/1/KONV-2012-0005,
articles:14387,10.1016/j.jastp.2014.08.001,24-357,24-357,
articles:14284,10.1007/s10584-014-1254-5,"EAR-1316536,R11AP81451",,
articles:14277,10.1016/j.atmosres.2014.05.026,NNX11CD74P,,
articles:14185,10.1109/TGRS.2014.2306993,AS5-97046,AS5-97046,
usclivar:81,10.5065/D6CJ8BX4,,,
technotes:523,10.5065/D6NZ85PJ,,,
articles:14447,10.1016/j.quascirev.2014.08.018,"GO 2122/1-1,NE/I009906/1,243908,NE/I009639/1,NE/I009906/1,bas0100024","GO 2122/1-1,NE/I009906/1,243908",
articles:14324,10.1016/j.jastp.2014.06.009,"NNH12AT21I,AGS-1138784,NNX09AJ83G,NNX13AE20G,NRLDC08695411","NNH12AT21I,NNX09AJ83G,NNX13AE20G,AGS-1138784,NRLDC08695411","AGS1138784,NNX09AJ83G,NNX13AE20G"
articles:14473,10.1063/1.4900583,,ASP Postdoctoral Fellowship,
articles:14477,10.1002/2014GL061378,"NNX12AF15G,83520601",,
articles:14476,10.1002/2014JD021883,"0521643,ATM0611936,NNG06GF00G",,
articles:14424,10.5194/acp-14-11011-2014,"DE-FG0208ER64627,J3198-N21,ATM-0919317,DE-SC0006861",,
articles:14425,10.5194/acp-14-10631-2014,"09-339,11-315,DE-AC05-76RL01830",,DEAC0576RL01830
articles:14363,10.1126/science.1255711,"NNG09FA40C,NNX11AO98G,291058,8100002705",,
articles:14366,10.1126/science.1255732,"NNG09FA40C,291058",,
articles:14364,10.1002/2014JD022109,NNX12AB76G,NNX12AB76G,
articles:14488,10.1002/2014GL061471,"NNX10AE62G,NNX10AQ52G,NNX12AJ54G,NNX13AE20G,NNX10AQ49G,NNX10AQ59G,NNX14AE06G","NNX10AE62G,NNX10AQ52G,NNX12AJ54G,NNX13AE20G,NNX10AQ49G,NNX10AQ59G,NNX14AE06G","NNX10AQ49G,NNX10AQ59G,NNX12AJ54G,NNX13AE20G,NNX14AE06G"
articles:14489,10.1002/2014GL061478,"41422404,41174136,41374163,41374164,41321003,KZCX2-YW-Y10,KZZD-EW-01-3,2011CB811405","41422404,41174136,41374163,41374164,41321003,KZCX2-YW-Y10,KZZD-EW-01-3,2011CB811405",
articles:14409,10.1103/PhysRevE.90.043010,"CONICET0825,20020110200359,1063439,AGS-1156094,1025183,2007/2013,2010-269297,PICT 2011-1529,2011-1626","CONICET0825,AGS-1156094",1025183
articles:14347,10.5194/acp-14-10931-2014,"ES0802,CGL2009-08609,CGL2012-37416-C04-03,CGL2012-37416-C04-02,CGL2011-13477-E",,
articles:14449,10.1038/ncomms6018,"XDB03030404,2013CB956303,201209031,41125004,31321061,B14001,DE-AC05-00OR22725,NE/H000224/1,NE/K002481/1",,
articles:14448,10.1002/2014JD022204,"ATM-0301213/CSA ARC-0733058,AGS-0918398/CSA AGS-0939962,NNX08AN57G,NNX12AP89G","ATM-0301213,ARC-0733058,AGS-0918398,AGS-0939962,NNX08AN57G,NNX12AP89G",NNX12AP89G
articles:14428,10.5194/acp-14-10845-2014,"NNX09AK32G,FP7-ENV-2010-265148,282688,207711/E10,218793,283576,SD/CS/05A,GR079,Ga01101,NNX13AK20G,AGS-0942106,AGS-1243354,DE-FG02-11ER65293,DE-SC0006035,DE-SC0006711,NA13OAR4310063,DE-AC06-76RLO 1830,83337701,200021 140663,NE/J024252/1,NE/G015015/1,ncas10009",,DESC0006711
articles:14384,10.1063/1.4897366,,,
articles:14311,10.1088/0004-637X/794/1/18,,,
articles:14422,10.5194/hess-18-3907-2014,"G09AC00001,NA11OAR4310151,NNH12ZDA001N","UCAR Visiting Scientist Programs,USGS award #G09AC00001,NOAA NA11OAR4310151",
articles:14351,10.1007/s00382-013-2011-6,"AGS-1048841,AGS-1048829",,"AGS1048829,AGS1048841"
articles:14349,10.1016/j.atmosenv.2014.07.004,,AQAST,
articles:14350,10.1016/j.atmosenv.2014.07.045,"NNX12AF15G,NNX11AH93G","NNX12AF15G,NNX11AH93G",
articles:14370,10.1175/JAS-D-14-0017.1,"DE-SC0006748,ATM-0425247,320375",,DESC0006748
articles:14369,10.1175/MWR-D-14-00004.1,,,
articles:14368,10.1175/JAS-D-14-0060.1,"2013CB430104,40921160380,41330421",,
articles:14367,10.1007/s11356-014-3078-2,,,
articles:14490,10.1002/2014RS005436,AGS-1033112,,AGS1033112
articles:14472,10.1038/nclimate2341,NNX09AH89G,,NNX09AH89G
articles:14471,10.1038/nclimate2357,DE-FC02-97ER62402,,
articles:14285,10.1175/JAS-D-13-0305.1,,,
articles:14468,10.1002/2014JC010206,"N00014-12-1-03-23,0847605",N00014-12-1-03-23,
articles:14475,10.1002/2013JA019378,"ATM-0121483,ATM-0608577","ATM-0121483,ATM-0608577",
articles:14233,10.1016/j.jqsrt.2014.02.029,"NNX11AR06G,NNX11AF40G",,
articles:14135,10.1109/TGRS.2013.2296558,FA8721-05-C-0002,FA8721-05-C-0002,
articles:14220,10.1016/j.atmosres.2014.05.014,"AGS-1058426,1001552C,10000628S","AGS-1058426,1001552C,10000628S",
articles:14221,10.1016/j.atmosres.2014.05.001,"AGS-1115506,NNX10AO97G,444067-GK-22701","AGS-1115506,NNX10AO97G,FAU 444067-GK-22701",
articles:14222,10.1016/j.atmosres.2014.03.008,DE-AC02-06CH11357,DE-AC02-06CH11357,
articles:14198,10.1007/s11207-014-0533-7,"NNX11AB51G,NNX11AK46G,ATM-0848518",,
articles:16913,10.1002/2014EF000253,,,
articles:14581,10.1002/2014EF000257,,,
articles:14313,10.1175/WCAS-D-13-00027.1,,,
articles:14402,10.1504/IJEP.2014.065123,,,
articles:14282,10.1002/2014EF000258,,,
articles:14328,10.1088/0067-0049/214/2/27,"NNX13AC44G,NNX13AE91G,DNRF106,267864,TUBITAK:112T989,FP7-SPACE-2012-312844,AST 09-02004,PHY 08-21899,PHY 11-25915,K83790,KTIA URKUT_10-1-2011-0019,S-11-1027,269194 (IRSES/ASK),AYA2011-24704,EUI2009-04170,ST/J001163/1",,
articles:14411,10.1175/JAMC-D-14-0017.1,AGS-1058426,,
articles:14410,10.1175/JAMC-D-13-0281.1,"41205082,41205082,41205082",,
articles:14399,10.1175/JHM-D-13-0162.1,"2011-67003-30373,NA08OAR4320752,1430081",,
articles:14400,10.1175/JHM-D-13-038.1,,,
articles:14450,10.1051/0004-6361/201424313,"O6260 - G.0728.11,FWF P23608,338251,SFB g63/1,NNX12AE17G,PROSPERITY",,
articles:14388,10.1175/JCLI-D-14-00033.1,"NA14OAR4310229,NNX07AG53G,NA11NMF4320128",,
articles:14383,10.1175/JAMC-D-14-0046.1,"N000141310582,AGS-1243027,NA14NWS4680025",,
articles:14280,10.1007/s11430-014-4829-0,"41175015,2012BAC22B00,GYHY200906026",,
articles:14371,10.1175/JAS-D-13-0354.1,"DE-SC0006974,NNX10AN18G,NNX13AQ41G",,
articles:14456,10.1002/2014PA002669,"ARC-0713951,ARC-0713971",,
articles:18243,10.1364/JOSAA.31.002179,,,
articles:18248,10.1158/1055-9965.EPI-14-0431,"U01 CA 83101,R01 CA112524,R01 CA112524-05S2,K05 CA13165,R01 CA112243,R01 CA112243-05S1,P30 ES010126",,
articles:14365,10.4236/acs.2014.44053,,,
articles:14333,10.5194/amt-7-3215-2014,,,
articles:14378,10.5194/gmd-7-2193-2014,"EF-1048481,ATM-0425247,NE/K002619/1,earth010003","EF-1048481,ATM-0425247",EF1048481
articles:14361,10.1002/2014JD021485,,,
articles:14451,10.1002/2014JD021722,"NNH08ZDA001N-MAP,ACES4BGC,DE-AC02-05CH11231,DE-AC06-76RLO 1830",,
articles:14461,10.1127/0941-2948/2014/0565,,,
articles:14342,10.4172/2157-7617.1000220,,,
articles:14345,10.5194/acp-14-10119-2014,282688,,
articles:14401,10.5194/amt-7-3085-2014,"AGS-0548036,1121915",,
articles:14286,10.5194/acp-14-10103-2014,"ASR DE-SC0005336,NASA NNX12AH90G",,NNX12AH90G
articles:14373,10.1063/1.4896246,,,
articles:14269,10.5194/acp-14-10013-2014,"11-305,DE-SC0006035,NA11OAR4310160,DE-AC05-76RL01830,NE/H008136/1,ncas10006",,DEAC0576RL01830
articles:14296,10.5194/acp-14-9925-2014,10-C-NE-UI amendment 001,,
articles:14341,10.1002/2014JA020383,"AGS 11-15725,AGS 11-15249,AGS 11-15224,41274151,291332-CODITA,ncas10009","AGS 11-15725,AGS 11-15249,AGS 11-15224,41274151",
articles:12938,10.5194/amt-7-3035-2014,,,
articles:14408,10.1021/es502204x,"NA13OAR4310070,251007,DE-SC0006861,J3198-N21","DE-SC0006861,NA13OAR4310070,251007,J3198-N21",
articles:14389,10.1002/2014JD022314,DE-FC02-97ER62402,,
articles:14334,10.1175/JCLI-D-14-00087.1,DE-FC02-97ER62402,,
articles:14377,10.5194/gmd-7-2065-2014,"DMS-0934317,DMS-094581,DMS-0934330","DMS-0934317,DMS-094581,DMS-0934330",DMS0934317
articles:14340,10.1038/nature13546,10-blan-68-01,,
articles:14354,10.1038/nature13721,"22241008,ATM-0628575,ATM-0628519,ATM-0628388 ATM-0628452,ATM-1036399,NNX11AF36G,NNX11AF17G,NNX11AF16G,GA0201",,
articles:18226,10.1002/cpe.3228,AGS-0753581,,
articles:18226,10.1002/cpe.3228,AGS-0753581,,
articles:14330,10.1088/0004-637X/793/2/87,"AGS-0847126,AGS-1146896,AGS-1250818,NNX13AG14G,NNX14AC06G,ATM-0748428",,
articles:14343,10.5194/acp-14-9317-2014,"283576,265148","283576,265148",
articles:14228,10.1002/2014JD021808,NAS5-97046,,
articles:14307,10.5194/bg-11-4713-2014,"OPP-0902068,ARC-0902045,AGS-1048890",,
articles:14271,10.1126/science.1254961,"08-06377,0806414,DE-AC05-OOOR22725",,
articles:14299,10.1088/2041-8205/793/1/L9,"NNM07AA01C,ST/J001732/1",,
articles:18245,10.1088/0004-637X/793/1/24,"NNX12AB35G,SFB 963,A1,CNS-0821794",,
articles:14273,10.1175/MWR-D-13-00318.1,,,
articles:14322,10.1002/2014JA020221,"KZZD-EW-01-2,41374158,41229001,41331069,2011CB811405","41374158,41229001,41331069,2011CB811405",
articles:14293,10.1175/JCLI-D-13-00476.1,,,
articles:14439,10.1002/2014JA020207,"NNH11AR24I,NAS5-02099,50 OC 0302,ATM-0245139,ANT0839858,ATM922979,ANT0838861","NNH11AR24I,NAS5-02099,ATM-0245139",NNH11AR24I
articles:14438,10.1002/2014JA019831,"41104098,41229001,41331069,41274152,41474131,KZZD-EW-01-2,2011CB811405,2014CB744105","41104098,41229001,41331069,41274152,41474131,KZZD-EW-01-2,2011CB811405,2014CB744105",
articles:14437,10.13031/trans.57.10748,,,
articles:14189,10.1016/j.renene.2014.03.006,"P07-RNM-02872,P07-RNM-02872,TEP-220",,
articles:14188,10.1016/j.jmarsys.2014.04.001,,,
articles:14267,10.1007/s00442-014-3008-5,0919189,,
articles:14272,10.1109/MPE.2014.2331901,,,
articles:14219,10.1175/JAS-D-13-0366.1,"CGL2008-06295,CGL2012-34997",,
articles:14223,10.1016/j.atmosenv.2014.05.061,,,
articles:14275,10.1175/JAS-D-13-0338.1,AGS-0966758,,
articles:14332,10.1175/JAMC-D-13-0322.1,"NNX09AN79G,PEO C4I,Space/PMW120,W911NF-06-2-0015,NM0710984",,NNX09AN79G
articles:14331,10.1007/s00376-014-3078-7,"41175002,40930949,2014CB441401",,
articles:14397,10.1175/1520-0477-95.9.S1.1,,,
articles:14454,10.1002/2014MS000315,"DE-AC05-76RL01830,DE-SC0008323,DE-AC02-05CH11231","DE-AC05-76RL01830,DE-SC0008323,DE-AC02-05CH11231",DEAC0576RL01830
articles:14453,10.1002/2014WR015559,NSF AGS-0753581,,
articles:14440,10.1088/1748-9326/9/9/094009,"G09AC000001,NNX13AQ95A,AID-FFP-P-10-00002","G09AC000001,NNX13AQ95A,AID-FFP-P-10-00002",
articles:14292,10.1007/s00382-013-1989-0,NSF-1048834,,
articles:14290,10.1175/JCLI-D-13-00561.1,ATM-0449782,,
articles:14274,10.1175/JAS-D-14-0034.1,,,
articles:14297,10.1038/nclimate2345,,,
articles:14390,10.1177/0022343314538275,,,
articles:14287,10.1175/JTECH-D-13-00195.1,AGS-1033112,,AGS1033112
articles:14288,10.1007/s00382-013-1951-1,"OCE 0847605,DE-FC02-97ER62402",,
articles:14291,10.1038/nclimate2323,EF-1048481,,EF1048481
articles:14455,10.1002/2013MS000279,"NSF-0932946,1003509,0745961,1137716,doeDE-SC00006735","0932946: 1003509,0745961,1137716: doeDE-SC00006735,FSE, Regione Lombardia",
articles:14044,10.1175/MWR-D-13-00175.1,,,
articles:18242,10.1364/JOSAA.31.002002,,,
articles:19240,10.1145/2597652.2597656,,,
articles:14452,10.1002/2014MS000329,DE-AC05-00OR22725,DE-AC05-00OR22725,
articles:14321,10.1002/2014JA020280,NNH10CC98C,,
articles:14246,10.1007/s10546-014-9929-z,"0736072,N0001414WX20352,GYHY201006024,XDA05110104",,
articles:14268,10.1002/hyp.9988,"C01X1006,C01X0812",,
articles:14213,10.5194/amt-7-2775-2014,,,
articles:14305,10.1002/2014MS000346,,,
articles:14392,10.1002/2014GL060160,"AGS-1205304,FP-91731501,251007,DE-SC0006861","AGS-1205304,251007,DE-SC0006861",
articles:14391,10.1002/2014GL061055,,,
articles:14215,10.1103/PhysRevE.90.023018,"1025183,20020110200359,2011-1529,2011-1626,11220090100825,PIRSES-2010-269297","1025183,2007/2013",1025183
articles:14316,10.5194/gmd-7-1819-2014,,,
articles:14265,10.1002/2014JD021484,"ATM-0903179,NNX12AJ58G",,
articles:14323,10.1002/2014JD021776,1112938,"NNX09AJ83G,AGS-1138784","AGS1138784,NNX09AJ83G"
articles:18921,10.5194/acp-14-8795-2014,"N0001411WX20095,AGS 0733380,0851077",,
articles:14344,10.5194/acp-14-8701-2014,DE-AC52-07NA27344,,
articles:14335,10.1088/1748-9326/9/8/084016,,,
articles:14270,10.1073/pnas.1407229111,"NSFC41130105,2012CB955200,ncas10009",,
articles:14420,10.5194/npg-21-869-2014,283580,,
articles:14346,10.5194/tc-8-1577-2014,226375,226375,
articles:14317,10.5194/gmd-7-1733-2014,802678.02.17.01.07,,
articles:18241,10.1088/0004-637X/791/2/94,,,
articles:14266,10.1002/2013JD021416,NAS5-97046,NAS5-97046,
articles:14262,10.1002/2014GL061077,"P22104000,NNX08AQ34G",,NNX08AQ34G
articles:14279,10.1002/2014GL060930,,,
articles:14247,10.1175/JCLI-D-14-00121.1,S1048841,,S1048841
articles:14106,10.1016/j.jcp.2013.11.033,DE-SC0006959,DE-SC0006959,
articles:14353,10.1080/17583004.2014.912824,,,
articles:18244,10.1088/0004-637X/792/1/23,,,
articles:14263,10.1088/0004-637X/792/1/12,"NNX08AU30G,NNX08AL23G,NNM07AA01C-Hinode,NNG09FA40C-IRIS,NNG04EA00C",,
articles:14315,10.5194/hess-18-2815-2014,"ALW-GO-AO/10-11,NE/I006087/1",,
articles:14314,10.5194/gmd-7-1621-2014,,,
articles:14336,10.1007/s00024-013-0766-7,FA 9550-11-1-0006,,
articles:14423,10.1002/2014JA020152,"41325017,41274157,41274158,41229001,41174139,41104107,41121003,41025016,KZZD-EW-01,2012CB825605","41325017,41274157,41274158,41229001,41174139,41104107,41121003,41025016,KZZD-EW-01,2012CB825605",
articles:14474,10.1002/2014JA020013,"2011CB811405,2014CB744100,41229001,41104098,41331069,41274152,KZZD-EW-01-2,AGS-1242204,AGS-1242204","2011CB811405,2014CB744100,41229001,41104098,41331069,41274152,KZZD-EW-01-2,AGS-1242204",
articles:14071,10.1016/j.jcp.2014.03.036,"1206438,CNRS FR 2962",1206438,
articles:14186,10.1016/j.jastp.2013.12.013,"ATM 0955629,AGS-1133009,NNX13AD64G,1210429,AGS-1033112","0955629,NNX13AD64G,1210429,AGS-1033112,AGS-1133009",AGS1033112
articles:14232,10.1175/JHM-D-13-0188.1,NE/K00896X/1,,
articles:14230,10.1007/s00382-013-1980-9,DE-SC0006743,,DESC0006743
articles:14231,10.1175/JHM-D-13-083.1,,,
articles:14227,10.1175/JAS-D-13-0357.1,"65459,NA09NES4400006",,
articles:14229,10.1007/s00382-014-2067-y,"KP/501021/58166,DE-AC05-76RL01830",,DEAC0576RL01830
articles:14226,10.1175/JAS-D-13-0289.1,"CGL12012-34221,603557 STRATOCLIM",,
articles:14249,10.1175/JAMC-D-13-0362.1,N00014-11-1-0709,,
articles:14244,10.1175/MWR-D-14-00008.1,"CATER_2012-2011,NA-09NWS4670001",,NA09NWS4670001
articles:14250,10.1175/JAMC-D-13-0194.1,S-5-3,,
articles:14248,10.1016/j.ijggc.2014.04.024,,,
articles:14245,10.1175/MWR-D-13-00216.1,"NE/E018483/1,ANR-06-BLAN-0018-04: 648,ncas10003",,
articles:14260,10.3319/TAO.2014.02.13.01(A),NSPO-S-099010(G),,
articles:14308,10.1002/2014JA020243,"NNX09AN57G,NNX09AJ83G,NNX13AF77G,AGS1138784,NNH12AT21L",,"AGS1138784,NNX09AJ83G,NNX09AN57G,NNX13AF77G"
articles:14312,10.1038/nclimate2280,"IPEV 109,DEB-1145017,322989,cpom30001",,
articles:14376,10.1002/2013JC009521,N00014-10-1-0424,N00014-10-1-0424,
articles:14380,10.1002/2014JC010161,noc010010,,
articles:14379,10.1175/BAMS-D-13-00027.1,,,
articles:14162,10.1016/j.jastp.2013.10.011,"ATM0955629,1210429","ATM0955629,1210429",
articles:14243,10.1007/s00704-013-1004-z,274-08-0380,,
articles:18236,10.1016/j.atmosenv.2014.04.041,NNX10AR39G,NNX10AR39G,
articles:18239,10.1088/0004-637X/790/2/121,"DNRF106,267864,NNX11AJ36G,269194",,
usclivar:83,10.5065/D6H993NV,,,
articles:14362,10.1002/2014JA020006,NNX12AD26G,,
articles:14242,10.1175/MWR-D-13-00358.1,,,
usclivar:42,10.5065/D6KD1W82,,,
articles:14251,10.1002/2014GL060698,AGS-0856145,AGS-0856145,AGS0856145
articles:14381,10.1002/2014GL060799,,,
articles:14252,10.1002/2013JD021303,NN-X13AH73G,,NNX13AH73G
articles:14205,10.1002/2013JD020630,"AGS-1157525,GEO-1240507,GA01101,FP7-ENV-2008-1-226567,306395,DE-AC05-76RL01830","AGS-1157525,GEO-1240507",DEAC0576RL01830
articles:14218,10.5194/bg-11-3899-2014,"AGS-1020767,2009-65107-05961,DE-FCO2-07ER64494,DE-ACO5-76RL01830,BIO-1311501,2014-67011-21569",,AGS1020767
articles:14261,10.1021/es502485w,,,
articles:14139,10.5194/amt-7-2263-2014,"CGL2010-17172/BOS,CSD2008-00040,SGR 2009-458",,
articles:14212,10.5194/amt-7-2203-2014,,,
articles:14206,10.1088/1748-9326/9/7/074013,"DE-AC05-76RLO 1830,AGS-1157525,GEO-1240507,DE-AC02-05CH11231,CRDPJ 403886-10,FP7-ENV-2008-1-226567,306395,2012-t2012012201",,
articles:14337,10.5194/gi-3-111-2014,M0904552,,M0904552
articles:14289,10.1080/09644016.2014.921459,,,
articles:14352,10.1126/science.345.6194.278-a,,,
articles:14190,10.1002/2014GL060649,DE-SC0006711,,DESC0006711
articles:14145,10.5194/acp-14-7135-2014,"AGS-1261948,NNX13AK25G",,
articles:14153,10.1002/2013JD021189,,,
articles:14254,10.1002/2013JD021340,"SPA.2011.1.5-02,283576",,
articles:14253,10.1002/2014GL060501,"223252/F50,AGS-1116123,AGS-MRI-0958616","223252/F50,AGS-1116123,AGS-MRI-0958616",
articles:14184,10.1002/2013JD021403,"GA 226520,259537,GA01101,ARC-1107384,CATER 2012-3065,AGS-1264195,CGL2012-34221,NE/H024409/1,NE/J015962/1,ncas10009",,
articles:14183,10.1002/2014GL060334,"NE/G019487/1,291332-CODITA,ncas10009,NE/G019487/1",,
articles:14207,10.1002/2013JD020716,"DE-AC05-76RL01830,GA01101,306395,AGS-1157525,CBET-1240507,306395","grant 306395,AGS-1157525,CBET-1240507",DEAC0576RL01830
articles:14203,10.1175/JCLI-D-14-00004.1,"DE0003990,DE-SC0006684,12-015334,11-014996,DE-AC04-94AL85000",,
articles:14200,10.1175/JCLI-D-13-00320.1,,,
articles:14199,10.1175/JCLI-D-13-00658.1,"ATM-0833001,DE-SC0004974,NA10OAR4310168,NNX13AF91G,DE-FC02-97ER62402",,
articles:14201,10.1175/JCLI-D-13-00497.1,"NNX13AM18G,NNX13AQ50G,CATER 2013-3142,ATM-0832868,AGS-1025584,ATM-0425247,NA08OAR4320893,NA12OAR4310077",,
articles:14202,10.1175/JCLI-D-13-00414.1,,,
articles:14156,10.1021/es502250z,,,
articles:14255,10.1364/OE.22.016976,,,
articles:18240,10.1126/science.1252907,"NNX11AO59G,NNX11AJ10G,AGS-1023346,36761008,2761009",,
articles:14281,10.12952/journal.elementa.000029,,,
articles:14192,10.1088/0004-637X/789/2/132,"NHAO0002,s9025,AST100005,NNH09AK02I,NNH12CF68C,NNX12AB35G,ST/H000429/1",,NNH09AK02I
